adaptive,base,impostor_rate,method,model_size,normalize,rate_external_impostor,sampling,Bacc_mean,Bacc_std,FMR_mean,FMR_std,FNMR_mean,FNMR_std
SlidingWindow,easy,0.5,Statistic,40,False,0.5,Random,0.733915205082999,0.15418662779641598,0.5064097532076335,0.31783914328829577,0.025759836626368156,0.06823329391374433
SlidingWindow,easy,0.5,Statistic,40,False,0.5,GenFirst,0.8021850940887432,0.1560006291125841,0.36792262792335323,0.3141286399830829,0.02770718389916052,0.07049192599354888
SlidingWindow,easy,0.5,Statistic,40,False,0.5,ImpFirst,0.7152058853441545,0.18028883331225076,0.5169574779586475,0.327317160810012,0.05263075135304335,0.12182945553762493
SlidingWindow,easy,0.7,Statistic,40,False,0.5,Random,0.6728171839945034,0.17546027520233382,0.550002158927358,0.2962344807005375,0.10436347308363512,0.1758156496086734
SlidingWindow,easy,0.7,Statistic,40,False,0.5,GenFirst,0.7923216254716813,0.1273951297536557,0.38764956515747684,0.26094026953927435,0.02770718389916052,0.07049192599354888
SlidingWindow,easy,0.7,Statistic,40,False,0.5,ImpFirst,0.6019801270034679,0.2807187788377059,0.44922373993176135,0.2428205947714382,0.3468160060613027,0.4089619827698151
SlidingWindow,strong,0.3,Statistic,40,False,0.5,Random,0.8105830936626991,0.15323938676173432,0.3405399915585101,0.29630442773959687,0.03829382111609182,0.10644899529318816
SlidingWindow,strong,0.3,Statistic,40,False,0.5,GenFirst,0.8625438730079457,0.14601961935030217,0.235366413421969,0.268063428913477,0.03954584056214002,0.11151894723934001
SlidingWindow,strong,0.3,Statistic,40,False,0.5,ImpFirst,0.7967484536402893,0.16429042947402941,0.3615521361354695,0.3064225196777542,0.0449509565839519,0.10658024659623679
SlidingWindow,strong,0.5,Statistic,40,False,0.5,Random,0.7762267480446516,0.15941562969560022,0.4130345716485065,0.31215533280805924,0.034511932262190195,0.09732320874026153
SlidingWindow,strong,0.5,Statistic,40,False,0.5,GenFirst,0.8391817513134854,0.15910030348005028,0.2820906568108891,0.29411143318497607,0.03954584056214002,0.11151894723934001
SlidingWindow,strong,0.5,Statistic,40,False,0.5,ImpFirst,0.7494639401448653,0.1903555436772908,0.43293910648799505,0.3204319219921642,0.06813301322227433,0.13128843682836108
SlidingWindow,strong,0.7,Statistic,40,False,0.5,Random,0.7370081316437535,0.16847020717102026,0.45731551317147817,0.2897943212053846,0.06866822354101505,0.13513158867219252
SlidingWindow,strong,0.7,Statistic,40,False,0.5,GenFirst,0.837895554027877,0.13837518199786727,0.2846630513821057,0.2506797374117149,0.03954584056214002,0.11151894723934001
SlidingWindow,strong,0.7,Statistic,40,False,0.5,ImpFirst,0.6497314126178421,0.2746288772127919,0.398566565171706,0.239875551884905,0.30197060959260996,0.3794802719416197
SlidingWindow,logical,0.3,Statistic,40,False,0.5,Random,0.8474879906764182,0.14401953472613238,0.2535119955490326,0.267375977680613,0.05151202309813107,0.14874794478520018
SlidingWindow,logical,0.3,Statistic,40,False,0.5,GenFirst,0.9005798543379173,0.12169732228098214,0.1432618204840427,0.2135432666036772,0.055578470840122754,0.15420676728006819
SlidingWindow,logical,0.3,Statistic,40,False,0.5,ImpFirst,0.8290435169857148,0.156551118075528,0.2827755235162642,0.28182638109278585,0.059137442512306126,0.15423848452112024
SlidingWindow,logical,0.5,Statistic,40,False,0.5,Random,0.808574372542129,0.15411167249434224,0.3397007025200496,0.28836026476334714,0.043150552395692425,0.13751049132233406
SlidingWindow,logical,0.5,Statistic,40,False,0.5,GenFirst,0.8735037635044984,0.1314162516714696,0.19741400215088037,0.22568660379090943,0.055578470840122754,0.15420676728006819
SlidingWindow,logical,0.5,Statistic,40,False,0.5,ImpFirst,0.7974690078242832,0.1582795165496497,0.3359074532745332,0.2666240819056096,0.06915453107690042,0.15649636691299507
SlidingWindow,logical,0.7,Statistic,40,False,0.5,Random,0.7619075393764722,0.16652304308344917,0.4005897909977637,0.2626446761478728,0.0755951302492919,0.1785119171535478
